utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
973,973,MOT,John,2,are you gonna [: going to] feed him a cat ?,are you gonna feed him a cat ?,7,8,8,8,8,8,7,John/011129.cha,986,23.967,yes .,maybe he needs some more . yes .,do you think that's enough ? maybe he needs some more . yes .
974,974,MOT,John,2,ahhah .,ahhah .,1,1,2,2,2,2,1,John/011129.cha,992,23.967,are you gonna feed him a cat ?,yes . are you gonna feed him a cat ?,maybe he needs some more . yes . are you gonna feed him a cat ?
975,975,MOT,John,2,"that's your cat , isn't it ?",that's your cat isn't it ?,5,8,5,5,5,5,5,John/011129.cha,998,23.967,ahhah .,are you gonna feed him a cat ? ahhah .,yes . are you gonna feed him a cat ? ahhah .
976,976,MOT,John,2,yeah the bricks .,yeah the bricks .,3,3,3,3,3,3,3,John/011129.cha,1004,23.967,that's your cat isn't it ?,ahhah . that's your cat isn't it ?,are you gonna feed him a cat ? ahhah . that's your cat isn't it ?
977,977,MOT,John,2,give him to Mummy .,give him to Mummy .,4,4,5,6,5,5,4,John/011129.cha,1007,23.967,yeah the bricks .,that's your cat isn't it ? yeah the bricks .,ahhah . that's your cat isn't it ? yeah the bricks .
978,978,MOT,John,2,that's what Daddy made .,that's what Daddy made .,4,6,5,6,5,5,4,John/011129.cha,1013,23.967,give him to Mummy .,yeah the bricks . give him to Mummy .,that's your cat isn't it ? yeah the bricks . give him to Mummy .
979,979,MOT,John,2,a red one ?,a red one ?,3,3,3,3,3,3,3,John/011129.cha,1025,23.967,that's what Daddy made .,give him to Mummy . that's what Daddy made .,yeah the bricks . give him to Mummy . that's what Daddy made .
980,980,MOT,John,2,and another blue one .,and another blue one .,4,4,6,6,6,6,4,John/011129.cha,1037,23.967,a red one ?,that's what Daddy made . a red one ?,give him to Mummy . that's what Daddy made . a red one ?
981,981,MOT,John,2,it looks like a leg .,it looks like a leg .,5,5,5,6,5,5,5,John/011129.cha,1040,23.967,and another blue one .,a red one ? and another blue one .,that's what Daddy made . a red one ? and another blue one .
982,982,MOT,John,2,"with a foot on it , doesn't it ?",with a foot on it doesn't it ?,7,9,7,7,7,7,7,John/011129.cha,1043,23.967,it looks like a leg .,and another blue one . it looks like a leg .,a red one ? and another blue one . it looks like a leg .
983,983,MOT,John,2,look there's a leg and a foot .,look there's a leg and a foot .,7,8,8,8,8,8,7,John/011129.cha,1046,23.967,with a foot on it doesn't it ?,it looks like a leg . with a foot on it doesn't it ?,and another blue one . it looks like a leg . with a foot on it doesn't it ?
984,984,MOT,John,2,it's a foot .,it's a foot .,3,4,3,3,3,3,3,John/011129.cha,1052,23.967,look there's a leg and a foot .,with a foot on it doesn't it ? look there's a leg and a foot .,it looks like a leg . with a foot on it doesn't it ? look there's a leg and a foot .
985,985,MOT,John,2,it's John's foot .,it's John's foot .,3,5,3,3,3,3,3,John/011129.cha,1055,23.967,it's a foot .,look there's a leg and a foot . it's a foot .,with a foot on it doesn't it ? look there's a leg and a foot . it's a foot .
986,986,MOT,John,2,what color is this tower ?,what color is this tower ?,5,5,7,7,7,7,5,John/011129.cha,1058,23.967,it's John's foot .,it's a foot . it's John's foot .,look there's a leg and a foot . it's a foot . it's John's foot .
987,987,MOT,John,2,it's a yellow tower .,it's a yellow tower .,4,5,6,6,6,6,4,John/011129.cha,1064,23.967,what color is this tower ?,it's John's foot . what color is this tower ?,it's a foot . it's John's foot . what color is this tower ?
988,988,MOT,John,2,thank_you .,thank_you .,2,1,2,2,2,2,2,John/011129.cha,1067,23.967,it's a yellow tower .,what color is this tower ? it's a yellow tower .,it's John's foot . what color is this tower ? it's a yellow tower .
989,989,MOT,John,2,thank_you .,thank_you .,2,1,2,2,2,2,2,John/011129.cha,1070,23.967,thank_you .,it's a yellow tower . thank_you .,what color is this tower ? it's a yellow tower . thank_you .
990,990,MOT,John,2,&~a:h .,.,0,0,0,0,0,0,0,John/011129.cha,1073,23.967,thank_you .,thank_you . thank_you .,it's a yellow tower . thank_you . thank_you .
991,991,MOT,John,2,"oh: steady , John .",oh steady John .,3,4,4,4,4,4,3,John/011129.cha,1074,23.967,.,thank_you . .,thank_you . thank_you . .
992,992,MOT,John,2,where's the horse's tail ?,where's the horse's tail ?,4,6,6,6,6,6,4,John/011129.cha,1077,23.967,oh steady John .,. oh steady John .,thank_you . . oh steady John .
993,993,MOT,John,2,very good .,very good .,2,2,3,3,3,3,2,John/011129.cha,1080,23.967,where's the horse's tail ?,oh steady John . where's the horse's tail ?,. oh steady John . where's the horse's tail ?
994,994,MOT,John,2,feet .,feet .,1,1,1,1,1,1,1,John/011129.cha,1086,23.967,very good .,where's the horse's tail ? very good .,oh steady John . where's the horse's tail ? very good .
995,995,MOT,John,2,yes .,yes .,1,1,1,1,1,1,1,John/011129.cha,1092,23.967,feet .,very good . feet .,where's the horse's tail ? very good . feet .
996,996,MOT,John,2,those are stirrups .,those are stirrups .,3,3,4,5,4,4,3,John/011129.cha,1098,23.967,yes .,feet . yes .,very good . feet . yes .
997,997,MOT,John,2,stirrups .,stirrups .,1,1,2,2,2,2,1,John/011129.cha,1101,23.967,those are stirrups .,yes . those are stirrups .,feet . yes . those are stirrups .
998,998,MOT,John,2,John .,John .,1,1,1,1,1,1,1,John/011129.cha,1112,23.967,stirrups .,those are stirrups . stirrups .,yes . those are stirrups . stirrups .
999,999,MOT,John,2,I can't understand anything you're saying with that bottle .,I can't understand anything you're saying with that bottle .,9,11,13,15,13,14,9,John/011129.cha,1115,23.967,John .,stirrups . John .,those are stirrups . stirrups . John .
1000,1000,MOT,John,2,can I have it ?,can I have it ?,4,4,4,5,4,4,4,John/011129.cha,1118,23.967,I can't understand anything you're saying with that bottle .,John . I can't understand anything you're saying with that bottle .,stirrups . John . I can't understand anything you're saying with that bottle .
1001,1001,MOT,John,2,can I have your bottle ?,can I have your bottle ?,5,5,5,7,5,6,5,John/011129.cha,1121,23.967,can I have it ?,I can't understand anything you're saying with that bottle . can I have it ?,John . I can't understand anything you're saying with that bottle . can I have it ?
1002,1002,MOT,John,2,will you give it to me ?,will you give it to me ?,6,6,6,7,6,6,6,John/011129.cha,1124,23.967,can I have your bottle ?,can I have it ? can I have your bottle ?,I can't understand anything you're saying with that bottle . can I have it ? can I have your bottle ?
1003,1003,MOT,John,2,thank_you .,thank_you .,2,1,2,2,2,2,2,John/011129.cha,1127,23.967,will you give it to me ?,can I have your bottle ? will you give it to me ?,can I have it ? can I have your bottle ? will you give it to me ?
1004,1004,MOT,John,2,John .,John .,1,1,1,1,1,1,1,John/011129.cha,1130,23.967,thank_you .,will you give it to me ? thank_you .,can I have your bottle ? will you give it to me ? thank_you .
1005,1005,MOT,John,2,oh: pickle .,oh pickle .,2,2,2,3,2,3,2,John/011129.cha,1133,23.967,John .,thank_you . John .,will you give it to me ? thank_you . John .
1006,1006,MOT,John,2,are you teasing Mummy ?,are you teasing Mummy ?,4,4,6,6,6,6,4,John/011129.cha,1136,23.967,oh pickle .,John . oh pickle .,thank_you . John . oh pickle .
1007,1007,MOT,John,2,are you going to give it to me again ?,are you going to give it to me again ?,9,9,10,11,10,10,9,John/011129.cha,1139,23.967,are you teasing Mummy ?,oh pickle . are you teasing Mummy ?,John . oh pickle . are you teasing Mummy ?
1008,1008,MOT,John,2,oh oh steady .,oh oh steady .,3,3,4,4,4,4,3,John/011129.cha,1142,23.967,are you going to give it to me again ?,are you teasing Mummy ? are you going to give it to me again ?,oh pickle . are you teasing Mummy ? are you going to give it to me again ?
1009,1009,MOT,John,2,will you put it on the table then ?,will you put it on the table then ?,8,8,8,9,8,9,8,John/011129.cha,1145,23.967,oh oh steady .,are you going to give it to me again ? oh oh steady .,are you teasing Mummy ? are you going to give it to me again ? oh oh steady .
1010,1010,MOT,John,2,will you put your bottle on the table .,will you put your bottle on the table .,8,8,8,10,8,10,8,John/011129.cha,1148,23.967,will you put it on the table then ?,oh oh steady . will you put it on the table then ?,are you going to give it to me again ? oh oh steady . will you put it on the table then ?
1011,1011,MOT,John,2,"that's a much better game , isn't it ?",that's a much better game isn't it ?,7,10,8,9,8,8,7,John/011129.cha,1151,23.967,will you put your bottle on the table .,will you put it on the table then ? will you put your bottle on the table .,oh oh steady . will you put it on the table then ? will you put your bottle on the table .
1012,1012,MOT,John,2,give it to me .,give it to me .,4,4,4,5,4,4,4,John/011129.cha,1154,23.967,that's a much better game isn't it ?,will you put your bottle on the table . that's a much better game isn't it ?,will you put it on the table then ? will you put your bottle on the table . that's a much better game isn't it ?
1013,1013,MOT,John,2,you've got very strong teeth .,you've got very strong teeth .,5,7,6,7,6,6,5,John/011129.cha,1157,23.967,give it to me .,that's a much better game isn't it ? give it to me .,will you put your bottle on the table . that's a much better game isn't it ? give it to me .
1014,1014,MOT,John,2,it's a wonder you've got any left .,it's a wonder you've got any left .,7,10,8,9,8,8,7,John/011129.cha,1160,23.967,you've got very strong teeth .,give it to me . you've got very strong teeth .,that's a much better game isn't it ? give it to me . you've got very strong teeth .
1015,1015,MOT,John,2,hey ?,hey ?,1,1,1,1,1,1,1,John/011129.cha,1163,23.967,it's a wonder you've got any left .,you've got very strong teeth . it's a wonder you've got any left .,give it to me . you've got very strong teeth . it's a wonder you've got any left .
1016,1016,MOT,John,2,you enjoy your milk then .,you enjoy your milk then .,5,5,6,6,7,6,5,John/011129.cha,1166,23.967,hey ?,it's a wonder you've got any left . hey ?,you've got very strong teeth . it's a wonder you've got any left . hey ?
1017,1017,MOT,John,2,no .,no .,1,1,1,1,1,1,1,John/011129.cha,1172,23.967,you enjoy your milk then .,hey ? you enjoy your milk then .,it's a wonder you've got any left . hey ? you enjoy your milk then .
1018,1018,MOT,John,2,John .,John .,1,1,1,1,1,1,1,John/011129.cha,1175,23.967,no .,you enjoy your milk then . no .,hey ? you enjoy your milk then . no .
1019,1019,MOT,John,2,they're only open because the doors were painted yesterday .,they're only open because the doors were painted yesterday .,9,12,15,18,16,16,9,John/011129.cha,1178,23.967,John .,no . John .,you enjoy your milk then . no . John .
1020,1020,MOT,John,2,"you're not usually allowed into this , are you ?",you're not usually allowed into this are you ?,8,11,13,14,13,13,8,John/011129.cha,1181,23.967,they're only open because the doors were painted yesterday .,John . they're only open because the doors were painted yesterday .,no . John . they're only open because the doors were painted yesterday .
1021,1021,MOT,John,2,yes it was money .,yes it was money .,4,5,5,5,6,5,4,John/011129.cha,1187,23.967,you're not usually allowed into this are you ?,they're only open because the doors were painted yesterday . you're not usually allowed into this are you ?,John . they're only open because the doors were painted yesterday . you're not usually allowed into this are you ?
1022,1022,MOT,John,2,you're quick .,you're quick .,2,3,2,3,2,2,2,John/011129.cha,1190,23.967,yes it was money .,you're not usually allowed into this are you ? yes it was money .,they're only open because the doors were painted yesterday . you're not usually allowed into this are you ? yes it was money .
1023,1023,MOT,John,2,now leave the doors open .,now leave the doors open .,5,5,6,7,6,6,5,John/011129.cha,1193,23.967,you're quick .,yes it was money . you're quick .,you're not usually allowed into this are you ? yes it was money . you're quick .
1024,1024,MOT,John,2,leave the doors open because we won't [: willn't] be able to get them open again if you shut them .,leave the doors open because we won't be able to get them open again if you shut them .,18,19,22,25,22,23,18,John/011129.cha,1196,23.967,now leave the doors open .,you're quick . now leave the doors open .,yes it was money . you're quick . now leave the doors open .
1025,1025,MOT,John,2,no we'll leave that one open .,no we'll leave that one open .,6,7,7,8,7,7,6,John/011129.cha,1202,23.967,leave the doors open because we won't be able to get them open again if you shut them .,now leave the doors open . leave the doors open because we won't be able to get them open again if you shut them .,you're quick . now leave the doors open . leave the doors open because we won't be able to get them open again if you shut them .
1026,1026,MOT,John,2,"no leave them open , John .",no leave them open John .,5,6,6,7,6,6,5,John/011129.cha,1205,23.967,no we'll leave that one open .,leave the doors open because we won't be able to get them open again if you shut them . no we'll leave that one open .,now leave the doors open . leave the doors open because we won't be able to get them open again if you shut them . no we'll leave that one open .
1027,1027,MOT,John,2,they won't [: willn't] shut actually anyway .,they won't shut actually anyway .,5,6,9,9,10,9,5,John/011129.cha,1208,23.967,no leave them open John .,no we'll leave that one open . no leave them open John .,leave the doors open because we won't be able to get them open again if you shut them . no we'll leave that one open . no leave them open John .
1028,1028,MOT,John,2,okay come away then .,okay come away then .,4,4,6,7,8,6,4,John/011129.cha,1211,23.967,they won't shut actually anyway .,no leave them open John . they won't shut actually anyway .,no we'll leave that one open . no leave them open John . they won't shut actually anyway .
1029,1029,MOT,John,2,hot tea .,hot tea .,2,2,2,2,2,2,2,John/011129.cha,1217,23.967,okay come away then .,they won't shut actually anyway . okay come away then .,no leave them open John . they won't shut actually anyway . okay come away then .
1030,1030,MOT,John,2,yeah Mummy's got the snowmen .,yeah Mummy's got the snowmen .,5,7,7,7,6,7,5,John/011129.cha,1226,23.967,hot tea .,okay come away then . hot tea .,they won't shut actually anyway . okay come away then . hot tea .
1031,1031,MOT,John,2,look three snowmen .,look three snowmen .,3,3,4,4,4,4,3,John/011129.cha,1229,23.967,yeah Mummy's got the snowmen .,hot tea . yeah Mummy's got the snowmen .,okay come away then . hot tea . yeah Mummy's got the snowmen .
1032,1032,MOT,John,2,one's singing .,one's singing .,2,3,4,4,4,4,2,John/011129.cha,1232,23.967,look three snowmen .,yeah Mummy's got the snowmen . look three snowmen .,hot tea . yeah Mummy's got the snowmen . look three snowmen .
1033,1033,MOT,John,2,one's playing a flute .,one's playing a flute .,4,5,5,6,6,5,4,John/011129.cha,1235,23.967,one's singing .,look three snowmen . one's singing .,yeah Mummy's got the snowmen . look three snowmen . one's singing .
1034,1034,MOT,John,2,and the other is playing an accordion .,and the other is playing an accordion .,7,7,10,10,11,10,7,John/011129.cha,1238,23.967,one's playing a flute .,one's singing . one's playing a flute .,look three snowmen . one's singing . one's playing a flute .
1035,1035,MOT,John,2,and this snowman is playing a violin .,and this snowman is playing a violin .,7,7,9,9,10,9,7,John/011129.cha,1241,23.967,and the other is playing an accordion .,one's playing a flute . and the other is playing an accordion .,one's singing . one's playing a flute . and the other is playing an accordion .
1036,1036,MOT,John,2,pardon ?,pardon ?,1,1,2,2,2,2,1,John/011129.cha,1247,23.967,and this snowman is playing a violin .,and the other is playing an accordion . and this snowman is playing a violin .,one's playing a flute . and the other is playing an accordion . and this snowman is playing a violin .
1037,1037,MOT,John,2,dipper ?,dipper ?,1,1,2,2,2,2,1,John/011129.cha,1259,23.967,pardon ?,and this snowman is playing a violin . pardon ?,and the other is playing an accordion . and this snowman is playing a violin . pardon ?
1038,1038,MOT,John,2,this snowman is playing the violin .,this snowman is playing the violin .,6,6,8,8,9,8,6,John/011129.cha,1265,23.967,dipper ?,pardon ? dipper ?,and this snowman is playing a violin . pardon ? dipper ?
1039,1039,MOT,John,2,the violin .,the violin .,2,2,3,3,3,3,2,John/011129.cha,1268,23.967,this snowman is playing the violin .,dipper ? this snowman is playing the violin .,pardon ? dipper ? this snowman is playing the violin .
1040,1040,MOT,John,2,and these snowmen .,and these snowmen .,3,3,4,5,4,4,3,John/011129.cha,1271,23.967,the violin .,this snowman is playing the violin . the violin .,dipper ? this snowman is playing the violin . the violin .
1041,1041,MOT,John,2,look they're dancing .,look they're dancing .,3,4,4,5,4,4,3,John/011129.cha,1274,23.967,and these snowmen .,the violin . and these snowmen .,this snowman is playing the violin . the violin . and these snowmen .
1042,1042,MOT,John,2,"it's funny , isn't it ?",it's funny isn't it ?,4,7,5,5,5,5,4,John/011129.cha,1278,23.967,look they're dancing .,and these snowmen . look they're dancing .,the violin . and these snowmen . look they're dancing .
1043,1043,MOT,John,2,they've got oranges for their nose [/] noses .,they've got oranges for their nose noses .,7,8,10,12,10,11,7,John/011129.cha,1281,23.967,it's funny isn't it ?,look they're dancing . it's funny isn't it ?,and these snowmen . look they're dancing . it's funny isn't it ?
1044,1044,MOT,John,2,"there's a picture of a spider in your [/] your animal book , John .",there's a picture of a spider in your your animal book John .,12,13,17,18,17,17,12,John/011129.cha,1296,23.967,they've got oranges for their nose noses .,it's funny isn't it ? they've got oranges for their nose noses .,look they're dancing . it's funny isn't it ? they've got oranges for their nose noses .
1045,1045,MOT,John,2,underneath the truck book there's your animal book .,underneath the truck book there's your animal book .,8,9,13,13,13,13,8,John/011129.cha,1299,23.967,there's a picture of a spider in your your animal book John .,they've got oranges for their nose noses . there's a picture of a spider in your your animal book John .,it's funny isn't it ? they've got oranges for their nose noses . there's a picture of a spider in your your animal book John .
1046,1046,MOT,John,2,oh you prefer that one ?,oh you prefer that one ?,5,5,6,6,6,6,5,John/011129.cha,1302,23.967,underneath the truck book there's your animal book .,there's a picture of a spider in your your animal book John . underneath the truck book there's your animal book .,they've got oranges for their nose noses . there's a picture of a spider in your your animal book John . underneath the truck book there's your animal book .
1047,1047,MOT,John,2,okay .,okay .,1,1,2,2,3,2,1,John/011129.cha,1305,23.967,oh you prefer that one ?,underneath the truck book there's your animal book . oh you prefer that one ?,there's a picture of a spider in your your animal book John . underneath the truck book there's your animal book . oh you prefer that one ?
1048,1048,MOT,John,2,come and sit on my lap and we'll read it .,come and sit on my lap and we'll read it .,10,11,10,11,10,10,10,John/011129.cha,1308,23.967,okay .,oh you prefer that one ? okay .,underneath the truck book there's your animal book . oh you prefer that one ? okay .
1049,1049,MOT,John,2,nuts and +...,nuts and .,2,3,2,2,2,2,2,John/011129.cha,1314,23.967,come and sit on my lap and we'll read it .,okay . come and sit on my lap and we'll read it .,oh you prefer that one ? okay . come and sit on my lap and we'll read it .
1050,1050,MOT,John,2,bolts .,bolts .,1,1,1,1,1,1,1,John/011129.cha,1320,23.967,nuts and .,come and sit on my lap and we'll read it . nuts and .,okay . come and sit on my lap and we'll read it . nuts and .
1051,1051,MOT,John,2,and what's this ?,and what's this ?,3,4,3,3,3,3,3,John/011129.cha,1323,23.967,bolts .,nuts and . bolts .,come and sit on my lap and we'll read it . nuts and . bolts .
1052,1052,MOT,John,2,very good .,very good .,2,2,3,3,3,3,2,John/011129.cha,1329,23.967,and what's this ?,bolts . and what's this ?,nuts and . bolts . and what's this ?
1053,1053,MOT,John,2,up down forklift .,up down forklift .,3,3,4,4,4,4,3,John/011129.cha,1335,23.967,very good .,and what's this ? very good .,bolts . and what's this ? very good .
1054,1054,MOT,John,2,forklift takes things up and down again .,forklift takes things up and down again .,7,7,10,10,10,10,7,John/011129.cha,1338,23.967,up down forklift .,very good . up down forklift .,and what's this ? very good . up down forklift .
1055,1055,MOT,John,2,oh it's a big wheel that one .,oh it's a big wheel that one .,7,8,7,7,7,7,7,John/011129.cha,1344,23.967,forklift takes things up and down again .,up down forklift . forklift takes things up and down again .,very good . up down forklift . forklift takes things up and down again .
1056,1056,MOT,John,2,very big wheel .,very big wheel .,3,3,4,4,4,4,3,John/011129.cha,1347,23.967,oh it's a big wheel that one .,forklift takes things up and down again . oh it's a big wheel that one .,up down forklift . forklift takes things up and down again . oh it's a big wheel that one .
1057,1057,MOT,John,2,mhm .,mhm .,1,1,1,1,1,1,1,John/011129.cha,1353,23.967,very big wheel .,oh it's a big wheel that one . very big wheel .,forklift takes things up and down again . oh it's a big wheel that one . very big wheel .
1058,1058,MOT,John,2,soil .,soil .,1,1,1,1,1,1,1,John/011129.cha,1359,23.967,mhm .,very big wheel . mhm .,oh it's a big wheel that one . very big wheel . mhm .
1059,1059,MOT,John,2,soil in the dumper truck .,soil in the dumper truck .,5,5,6,6,6,6,5,John/011129.cha,1362,23.967,soil .,mhm . soil .,very big wheel . mhm . soil .
1060,1060,MOT,John,2,oh look at this dumper truck .,oh look at this dumper truck .,6,6,7,7,7,7,6,John/011129.cha,1368,23.967,soil in the dumper truck .,soil . soil in the dumper truck .,mhm . soil . soil in the dumper truck .
1061,1061,MOT,John,2,it's full of elephants .,it's full of elephants .,4,5,6,6,6,6,4,John/011129.cha,1371,23.967,oh look at this dumper truck .,soil in the dumper truck . oh look at this dumper truck .,soil . soil in the dumper truck . oh look at this dumper truck .
1062,1062,MOT,John,2,look at all these elephants .,look at all these elephants .,5,5,7,8,7,7,5,John/011129.cha,1374,23.967,it's full of elephants .,oh look at this dumper truck . it's full of elephants .,soil in the dumper truck . oh look at this dumper truck . it's full of elephants .
1063,1063,MOT,John,2,that's right .,that's right .,2,3,2,2,2,2,2,John/011129.cha,1380,23.967,look at all these elephants .,it's full of elephants . look at all these elephants .,oh look at this dumper truck . it's full of elephants . look at all these elephants .
1064,1064,MOT,John,2,that means that the dumper truck is very very strong if it can carry all these elephants .,that means that the dumper truck is very very strong if it can carry all these elephants .,17,17,23,24,23,23,17,John/011129.cha,1383,23.967,that's right .,look at all these elephants . that's right .,it's full of elephants . look at all these elephants . that's right .
1065,1065,MOT,John,2,it can carry ninety tons it says .,it can carry ninety tons it says .,7,7,10,10,10,10,7,John/011129.cha,1386,23.967,that means that the dumper truck is very very strong if it can carry all these elephants .,that's right . that means that the dumper truck is very very strong if it can carry all these elephants .,look at all these elephants . that's right . that means that the dumper truck is very very strong if it can carry all these elephants .
1066,1066,MOT,John,2,trunk yeah .,trunk yeah .,2,2,2,2,2,2,2,John/011129.cha,1392,23.967,it can carry ninety tons it says .,that means that the dumper truck is very very strong if it can carry all these elephants . it can carry ninety tons it says .,that's right . that means that the dumper truck is very very strong if it can carry all these elephants . it can carry ninety tons it says .
1067,1067,MOT,John,2,elephants have trunks .,elephants have trunks .,3,3,5,6,5,5,3,John/011129.cha,1395,23.967,trunk yeah .,it can carry ninety tons it says . trunk yeah .,that means that the dumper truck is very very strong if it can carry all these elephants . it can carry ninety tons it says . trunk yeah .
1068,1068,MOT,John,2,now what's this digger ?,now what's this digger ?,4,5,5,5,5,5,4,John/011129.cha,1398,23.967,elephants have trunks .,trunk yeah . elephants have trunks .,it can carry ninety tons it says . trunk yeah . elephants have trunks .
1069,1069,MOT,John,2,oh: very dirty this one .,oh very dirty this one .,5,5,7,7,7,7,5,John/011129.cha,1404,23.967,now what's this digger ?,elephants have trunks . now what's this digger ?,trunk yeah . elephants have trunks . now what's this digger ?
1070,1070,MOT,John,2,very dirty truck .,very dirty truck .,3,3,5,5,5,5,3,John/011129.cha,1407,23.967,oh very dirty this one .,now what's this digger ? oh very dirty this one .,elephants have trunks . now what's this digger ? oh very dirty this one .
1071,1071,MOT,John,2,he's muddy .,he's muddy .,2,3,3,3,3,3,2,John/011129.cha,1410,23.967,very dirty truck .,oh very dirty this one . very dirty truck .,now what's this digger ? oh very dirty this one . very dirty truck .
1072,1072,MOT,John,2,he's a muddy truck .,he's a muddy truck .,4,5,5,5,5,5,4,John/011129.cha,1413,23.967,he's muddy .,very dirty truck . he's muddy .,oh very dirty this one . very dirty truck . he's muddy .
1073,1073,MOT,John,2,what's it got in its arm here ?,what's it got in its arm here ?,7,9,7,8,7,7,7,John/011129.cha,1416,23.967,he's a muddy truck .,he's muddy . he's a muddy truck .,very dirty truck . he's muddy . he's a muddy truck .
1074,1074,MOT,John,2,mhm a big stone .,mhm a big stone .,4,4,4,5,4,4,4,John/011129.cha,1422,23.967,what's it got in its arm here ?,he's a muddy truck . what's it got in its arm here ?,he's muddy . he's a muddy truck . what's it got in its arm here ?
1075,1075,MOT,John,2,what else can we see ?,what else can we see ?,5,5,5,6,5,5,5,John/011129.cha,1425,23.967,mhm a big stone .,what's it got in its arm here ? mhm a big stone .,he's a muddy truck . what's it got in its arm here ? mhm a big stone .
1076,1076,MOT,John,2,well I don't think that's a roller actually .,well I don't think that's a roller actually .,8,10,11,11,11,11,8,John/011129.cha,1431,23.967,what else can we see ?,mhm a big stone . what else can we see ?,what's it got in its arm here ? mhm a big stone . what else can we see ?
1077,1077,MOT,John,2,I think it's more like a bulldozer .,I think it's more like a bulldozer .,7,8,9,11,9,9,7,John/011129.cha,1434,23.967,well I don't think that's a roller actually .,what else can we see ? well I don't think that's a roller actually .,mhm a big stone . what else can we see ? well I don't think that's a roller actually .
1078,1078,MOT,John,2,let's find where the roller is .,let's find where the roller is .,6,7,7,8,7,7,6,John/011129.cha,1437,23.967,I think it's more like a bulldozer .,well I don't think that's a roller actually . I think it's more like a bulldozer .,what else can we see ? well I don't think that's a roller actually . I think it's more like a bulldozer .
1079,1079,MOT,John,2,where's the roller ?,where's the roller ?,3,4,5,5,5,5,3,John/011129.cha,1440,23.967,let's find where the roller is .,I think it's more like a bulldozer . let's find where the roller is .,well I don't think that's a roller actually . I think it's more like a bulldozer . let's find where the roller is .
1080,1080,MOT,John,2,"it's not there , is it ?",it's not there is it ?,5,7,5,6,5,5,5,John/011129.cha,1443,23.967,where's the roller ?,let's find where the roller is . where's the roller ?,I think it's more like a bulldozer . let's find where the roller is . where's the roller ?
1081,1081,MOT,John,2,where is the roller ?,where is the roller ?,4,4,5,6,5,5,4,John/011129.cha,1446,23.967,it's not there is it ?,where's the roller ? it's not there is it ?,let's find where the roller is . where's the roller ? it's not there is it ?
1082,1082,MOT,John,2,maybe it's on the last page .,maybe it's on the last page .,6,7,6,8,6,6,6,John/011129.cha,1449,23.967,where is the roller ?,it's not there is it ? where is the roller ?,where's the roller ? it's not there is it ? where is the roller ?
1083,1083,MOT,John,2,ahhah .,ahhah .,1,1,2,2,2,2,1,John/011129.cha,1452,23.967,maybe it's on the last page .,where is the roller ? maybe it's on the last page .,it's not there is it ? where is the roller ? maybe it's on the last page .
1084,1084,MOT,John,2,here he is .,here he is .,3,3,3,4,3,3,3,John/011129.cha,1455,23.967,ahhah .,maybe it's on the last page . ahhah .,where is the roller ? maybe it's on the last page . ahhah .
1085,1085,MOT,John,2,yeah steering wheel .,yeah steering wheel .,3,3,4,4,4,4,3,John/011129.cha,1461,23.967,here he is .,ahhah . here he is .,maybe it's on the last page . ahhah . here he is .
1086,1086,MOT,John,2,and a mirror for the driver .,and a mirror for the driver .,6,6,8,8,8,8,6,John/011129.cha,1465,23.967,yeah steering wheel .,here he is . yeah steering wheel .,ahhah . here he is . yeah steering wheel .
1087,1087,MOT,John,2,so he can see behind him .,so he can see behind him .,6,6,7,7,7,7,6,John/011129.cha,1468,23.967,and a mirror for the driver .,yeah steering wheel . and a mirror for the driver .,here he is . yeah steering wheel . and a mirror for the driver .
1088,1088,MOT,John,2,and what are these ?,and what are these ?,4,4,4,5,4,4,4,John/011129.cha,1471,23.967,so he can see behind him .,and a mirror for the driver . so he can see behind him .,yeah steering wheel . and a mirror for the driver . so he can see behind him .
1089,1089,MOT,John,2,yeah windscreen wipers .,yeah windscreen wipers .,3,3,5,5,5,5,3,John/011129.cha,1477,23.967,and what are these ?,so he can see behind him . and what are these ?,and a mirror for the driver . so he can see behind him . and what are these ?
1090,1090,MOT,John,2,<swish swish swish> [<] .,swish swish swish .,3,3,3,3,3,3,3,John/011129.cha,1486,23.967,yeah windscreen wipers .,and what are these ? yeah windscreen wipers .,so he can see behind him . and what are these ? yeah windscreen wipers .
1091,1091,MOT,John,2,the wipers on the lorry go swish swish swish .,the wipers on the lorry go swish swish swish .,9,9,11,11,11,11,9,John/011129.cha,1489,23.967,swish swish swish .,yeah windscreen wipers . swish swish swish .,and what are these ? yeah windscreen wipers . swish swish swish .
1092,1092,MOT,John,2,all day +...,all day .,2,3,2,2,2,2,2,John/011129.cha,1492,23.967,the wipers on the lorry go swish swish swish .,swish swish swish . the wipers on the lorry go swish swish swish .,yeah windscreen wipers . swish swish swish . the wipers on the lorry go swish swish swish .
1093,1093,MOT,John,2,good .,good .,1,1,1,1,1,1,1,John/011129.cha,1498,23.967,all day .,the wipers on the lorry go swish swish swish . all day .,swish swish swish . the wipers on the lorry go swish swish swish . all day .
1094,1094,MOT,John,2,this is a funny picture .,this is a funny picture .,5,5,7,8,7,7,5,John/011129.cha,1501,23.967,good .,all day . good .,the wipers on the lorry go swish swish swish . all day . good .
