utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
9972,9972,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,3530,28.1,well it's some meat we think .,that one ? well it's some meat we think .,which which cake love ? that one ? well it's some meat we think .
9973,9973,MOT,Liz,15,"that's a big strawberry that , isn't it ?",that's a big strawberry that isn't it ?,7,10,9,9,9,9,7,Liz/020403.cha,3533,28.1,yeah .,well it's some meat we think . yeah .,that one ? well it's some meat we think . yeah .
9974,9974,MOT,Liz,15,the orange ?,the orange ?,2,2,3,4,3,3,2,Liz/020403.cha,3539,28.1,that's a big strawberry that isn't it ?,yeah . that's a big strawberry that isn't it ?,well it's some meat we think . yeah . that's a big strawberry that isn't it ?
9975,9975,MOT,Liz,15,by your foot .,by your foot .,3,3,3,3,3,3,3,Liz/020403.cha,3542,28.1,the orange ?,that's a big strawberry that isn't it ? the orange ?,yeah . that's a big strawberry that isn't it ? the orange ?
9976,9976,MOT,Liz,15,that's it .,that's it .,2,3,2,2,2,2,2,Liz/020403.cha,3545,28.1,by your foot .,the orange ? by your foot .,that's a big strawberry that isn't it ? the orange ? by your foot .
9977,9977,MOT,Liz,15,under your foot .,under your foot .,3,3,4,4,4,4,3,Liz/020403.cha,3554,28.1,that's it .,by your foot . that's it .,the orange ? by your foot . that's it .
9978,9978,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,3563,28.1,under your foot .,that's it . under your foot .,by your foot . that's it . under your foot .
9979,9979,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,3569,28.1,yeah .,under your foot . yeah .,that's it . under your foot . yeah .
9980,9980,MOT,Liz,15,a big bunch of bananas .,a big bunch of bananas .,5,5,7,7,7,7,5,Liz/020403.cha,3572,28.1,yeah .,yeah . yeah .,under your foot . yeah . yeah .
9981,9981,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,3578,28.1,a big bunch of bananas .,yeah . a big bunch of bananas .,yeah . yeah . a big bunch of bananas .
9982,9982,MOT,Liz,15,that's the skin yeah .,that's the skin yeah .,4,5,4,4,4,4,4,Liz/020403.cha,3584,28.1,yeah .,a big bunch of bananas . yeah .,yeah . a big bunch of bananas . yeah .
9983,9983,MOT,Liz,15,"you hafta peel them before you can eat them , don't you ?",you hafta peel them before you can eat them don't you ?,11,13,13,14,13,13,11,Liz/020403.cha,3587,28.1,that's the skin yeah .,yeah . that's the skin yeah .,a big bunch of bananas . yeah . that's the skin yeah .
9984,9984,MOT,Liz,15,they're just pretend so the skin doesn't come off .,they're just pretend so the skin doesn't come off .,9,11,10,12,10,10,9,Liz/020403.cha,3593,28.1,you hafta peel them before you can eat them don't you ?,that's the skin yeah . you hafta peel them before you can eat them don't you ?,yeah . that's the skin yeah . you hafta peel them before you can eat them don't you ?
9985,9985,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,3602,28.1,they're just pretend so the skin doesn't come off .,you hafta peel them before you can eat them don't you ? they're just pretend so the skin doesn't come off .,that's the skin yeah . you hafta peel them before you can eat them don't you ? they're just pretend so the skin doesn't come off .
9986,9986,MOT,Liz,15,doing your shopping ?,doing your shopping ?,3,4,4,4,4,4,3,Liz/020403.cha,3605,28.1,yeah .,they're just pretend so the skin doesn't come off . yeah .,you hafta peel them before you can eat them don't you ? they're just pretend so the skin doesn't come off . yeah .
9987,9987,MOT,Liz,15,oh yeah .,oh yeah .,2,2,2,2,2,2,2,Liz/020403.cha,3617,28.1,doing your shopping ?,yeah . doing your shopping ?,they're just pretend so the skin doesn't come off . yeah . doing your shopping ?
9988,9988,MOT,Liz,15,it's a tin of fruit .,it's a tin of fruit .,5,6,5,5,5,5,5,Liz/020403.cha,3632,28.1,oh yeah .,doing your shopping ? oh yeah .,yeah . doing your shopping ? oh yeah .
9989,9989,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,3644,28.1,it's a tin of fruit .,oh yeah . it's a tin of fruit .,doing your shopping ? oh yeah . it's a tin of fruit .
9990,9990,MOT,Liz,15,"that's a sticky cake , isn't it ?",that's a sticky cake isn't it ?,6,9,7,8,7,7,6,Liz/020403.cha,3647,28.1,yeah .,it's a tin of fruit . yeah .,oh yeah . it's a tin of fruit . yeah .
9991,9991,MOT,Liz,15,byebye then .,byebye then .,2,2,2,3,2,2,2,Liz/020403.cha,3662,28.1,that's a sticky cake isn't it ?,yeah . that's a sticky cake isn't it ?,it's a tin of fruit . yeah . that's a sticky cake isn't it ?
9992,9992,MOT,Liz,15,byebye love .,byebye love .,2,2,2,4,2,2,2,Liz/020403.cha,3671,28.1,byebye then .,that's a sticky cake isn't it ? byebye then .,yeah . that's a sticky cake isn't it ? byebye then .
9993,9993,MOT,Liz,15,Kayla .,Kayla .,1,1,2,2,2,2,1,Liz/020403.cha,3685,28.1,byebye love .,byebye then . byebye love .,that's a sticky cake isn't it ? byebye then . byebye love .
9994,9994,MOT,Liz,15,okay .,okay .,1,1,2,2,3,2,1,Liz/020403.cha,3691,28.1,Kayla .,byebye love . Kayla .,byebye then . byebye love . Kayla .
9995,9995,MOT,Liz,15,you're taking Lucky for a wee ?,you're taking Lucky for a wee ?,6,7,8,9,8,8,6,Liz/020403.cha,3697,28.1,okay .,Kayla . okay .,byebye love . Kayla . okay .
9996,9996,MOT,Liz,15,okay .,okay .,1,1,2,2,3,2,1,Liz/020403.cha,3703,28.1,you're taking Lucky for a wee ?,okay . you're taking Lucky for a wee ?,Kayla . okay . you're taking Lucky for a wee ?
9997,9997,MOT,Liz,15,you did ?,you did ?,2,3,2,2,2,2,2,Liz/020403.cha,3709,28.1,okay .,you're taking Lucky for a wee ? okay .,okay . you're taking Lucky for a wee ? okay .
9998,9998,MOT,Liz,15,oh that's great thanks .,oh that's great thanks .,4,5,4,4,4,4,4,Liz/020403.cha,3715,28.1,you did ?,okay . you did ?,you're taking Lucky for a wee ? okay . you did ?
9999,9999,MOT,Liz,15,you've done the shopping ?,you've done the shopping ?,4,6,5,7,5,5,4,Liz/020403.cha,3721,28.1,oh that's great thanks .,you did ? oh that's great thanks .,okay . you did ? oh that's great thanks .
10000,10000,MOT,Liz,15,oh: you're a real help to me today .,oh you're a real help to me today .,8,9,9,10,10,9,8,Liz/020403.cha,3727,28.1,you've done the shopping ?,oh that's great thanks . you've done the shopping ?,you did ? oh that's great thanks . you've done the shopping ?
10001,10001,MOT,Liz,15,and again ?,and again ?,2,2,3,3,3,3,2,Liz/020403.cha,3739,28.1,oh you're a real help to me today .,you've done the shopping ? oh you're a real help to me today .,oh that's great thanks . you've done the shopping ? oh you're a real help to me today .
10002,10002,MOT,Liz,15,&-um I think it's a pear .,I think it's a pear .,5,6,5,5,5,5,5,Liz/020403.cha,3751,28.1,and again ?,oh you're a real help to me today . and again ?,you've done the shopping ? oh you're a real help to me today . and again ?
10003,10003,MOT,Liz,15,it's a what ?,it's a what ?,3,4,3,3,3,3,3,Liz/020403.cha,3769,28.1,I think it's a pear .,and again ? I think it's a pear .,oh you're a real help to me today . and again ? I think it's a pear .
10004,10004,MOT,Liz,15,oh &-er I don't know .,oh I don't know .,4,5,4,4,4,4,4,Liz/020403.cha,3775,28.1,it's a what ?,I think it's a pear . it's a what ?,and again ? I think it's a pear . it's a what ?
10005,10005,MOT,Liz,15,can't see it .,can't see it .,3,4,3,3,3,3,3,Liz/020403.cha,3778,28.1,oh I don't know .,it's a what ? oh I don't know .,I think it's a pear . it's a what ? oh I don't know .
10006,10006,MOT,Liz,15,oh right .,oh right .,2,2,2,2,2,2,2,Liz/020403.cha,3784,28.1,can't see it .,oh I don't know . can't see it .,it's a what ? oh I don't know . can't see it .
10007,10007,MOT,Liz,15,are you eating the end ?,are you eating the end ?,5,5,6,6,6,6,5,Liz/020403.cha,3787,28.1,oh right .,can't see it . oh right .,oh I don't know . can't see it . oh right .
10008,10008,MOT,Liz,15,Lucky .,Lucky .,1,1,2,2,2,2,1,Liz/020403.cha,3790,28.1,are you eating the end ?,oh right . are you eating the end ?,can't see it . oh right . are you eating the end ?
10009,10009,MOT,Liz,15,Lucky .,Lucky .,1,1,2,2,2,2,1,Liz/020403.cha,3793,28.1,Lucky .,are you eating the end ? Lucky .,oh right . are you eating the end ? Lucky .
10010,10010,MOT,Liz,15,"oh: you're lovely , aren't you ?",oh you're lovely aren't you ?,5,8,8,9,8,8,5,Liz/020403.cha,3799,28.1,Lucky .,Lucky . Lucky .,are you eating the end ? Lucky . Lucky .
10011,10011,MOT,Liz,15,that's a tin of pears I think .,that's a tin of pears I think .,7,8,7,7,7,7,7,Liz/020403.cha,3808,28.1,oh you're lovely aren't you ?,Lucky . oh you're lovely aren't you ?,Lucky . Lucky . oh you're lovely aren't you ?
10012,10012,MOT,Liz,15,oh no it's a tin of salmon .,oh no it's a tin of salmon .,7,8,8,8,8,8,7,Liz/020403.cha,3811,28.1,that's a tin of pears I think .,oh you're lovely aren't you ? that's a tin of pears I think .,Lucky . oh you're lovely aren't you ? that's a tin of pears I think .
10013,10013,MOT,Liz,15,&-er I [/] I don't know .,I I don't know .,4,4,4,4,4,4,4,Liz/020403.cha,3818,28.1,oh no it's a tin of salmon .,that's a tin of pears I think . oh no it's a tin of salmon .,oh you're lovely aren't you ? that's a tin of pears I think . oh no it's a tin of salmon .
10014,10014,MOT,Liz,15,oh here it is .,oh here it is .,4,4,4,5,4,4,4,Liz/020403.cha,3821,28.1,I I don't know .,oh no it's a tin of salmon . I I don't know .,that's a tin of pears I think . oh no it's a tin of salmon . I I don't know .
10015,10015,MOT,Liz,15,there you go .,there you go .,3,3,3,4,3,3,3,Liz/020403.cha,3824,28.1,oh here it is .,I I don't know . oh here it is .,oh no it's a tin of salmon . I I don't know . oh here it is .
10016,10016,MOT,Liz,15,no no no .,no no no .,3,3,3,3,3,3,3,Liz/020403.cha,3830,28.1,there you go .,oh here it is . there you go .,I I don't know . oh here it is . there you go .
10017,10017,MOT,Liz,15,other way up love .,other way up love .,4,4,5,6,5,5,4,Liz/020403.cha,3836,28.1,no no no .,there you go . no no no .,oh here it is . there you go . no no no .
10018,10018,MOT,Liz,15,it doesn't fit that way .,it doesn't fit that way .,5,6,5,5,5,5,5,Liz/020403.cha,3842,28.1,other way up love .,no no no . other way up love .,there you go . no no no . other way up love .
10019,10019,MOT,Liz,15,that's right sweetheart .,that's right sweetheart .,3,4,4,4,4,4,3,Liz/020403.cha,3851,28.1,it doesn't fit that way .,other way up love . it doesn't fit that way .,no no no . other way up love . it doesn't fit that way .
10020,10020,MOT,Liz,15,well done .,well done .,2,3,2,3,2,2,2,Liz/020403.cha,3854,28.1,that's right sweetheart .,it doesn't fit that way . that's right sweetheart .,other way up love . it doesn't fit that way . that's right sweetheart .
10021,10021,MOT,Liz,15,let's see .,let's see .,2,3,2,2,2,2,2,Liz/020403.cha,3860,28.1,well done .,that's right sweetheart . well done .,it doesn't fit that way . that's right sweetheart . well done .
10022,10022,MOT,Liz,15,oh: I don't know .,oh I don't know .,4,5,4,4,4,4,4,Liz/020403.cha,3866,28.1,let's see .,well done . let's see .,that's right sweetheart . well done . let's see .
10023,10023,MOT,Liz,15,haven't seen that before .,haven't seen that before .,4,6,6,7,6,6,4,Liz/020403.cha,3869,28.1,oh I don't know .,let's see . oh I don't know .,well done . let's see . oh I don't know .
10024,10024,MOT,Liz,15,<is it &-um> [//] oh I know what it's called .,is it oh I know what it's called .,8,8,9,9,9,9,8,Liz/020403.cha,3872,28.1,haven't seen that before .,oh I don't know . haven't seen that before .,let's see . oh I don't know . haven't seen that before .
10025,10025,MOT,Liz,15,it's called an aubergine .,it's called an aubergine .,4,6,7,8,7,7,4,Liz/020403.cha,3875,28.1,is it oh I know what it's called .,haven't seen that before . is it oh I know what it's called .,oh I don't know . haven't seen that before . is it oh I know what it's called .
10026,10026,MOT,Liz,15,yes .,yes .,1,1,1,1,1,1,1,Liz/020403.cha,3881,28.1,it's called an aubergine .,is it oh I know what it's called . it's called an aubergine .,haven't seen that before . is it oh I know what it's called . it's called an aubergine .
10027,10027,MOT,Liz,15,it's a type of vegetable .,it's a type of vegetable .,5,6,7,9,7,8,5,Liz/020403.cha,3884,28.1,yes .,it's called an aubergine . yes .,is it oh I know what it's called . it's called an aubergine . yes .
10028,10028,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,3908,28.1,it's a type of vegetable .,yes . it's a type of vegetable .,it's called an aubergine . yes . it's a type of vegetable .
10029,10029,MOT,Liz,15,Lucky .,Lucky .,1,1,2,2,2,2,1,Liz/020403.cha,3948,28.1,yeah .,it's a type of vegetable . yeah .,yes . it's a type of vegetable . yeah .
10030,10030,MOT,Liz,15,does that sound loud ?,does that sound loud ?,4,4,4,4,4,4,4,Liz/020403.cha,3951,28.1,Lucky .,yeah . Lucky .,it's a type of vegetable . yeah . Lucky .
10031,10031,MOT,Liz,15,yeah I bet it does .,yeah I bet it does .,5,5,5,5,5,5,5,Liz/020403.cha,3957,28.1,does that sound loud ?,Lucky . does that sound loud ?,yeah . Lucky . does that sound loud ?
10032,10032,MOT,Liz,15,&-eh ?,?,0,0,0,0,0,0,0,Liz/020403.cha,3963,28.1,yeah I bet it does .,does that sound loud ? yeah I bet it does .,Lucky . does that sound loud ? yeah I bet it does .
10033,10033,MOT,Liz,15,oh: .,oh .,1,1,1,1,1,1,1,Liz/020403.cha,3964,28.1,?,yeah I bet it does . ?,does that sound loud ? yeah I bet it does . ?
10034,10034,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,3970,28.1,oh .,? oh .,yeah I bet it does . ? oh .
10035,10035,MOT,Liz,15,in the car .,in the car .,3,3,3,3,3,3,3,Liz/020403.cha,3979,28.1,yeah .,oh . yeah .,? oh . yeah .
10036,10036,MOT,Liz,15,"that's Lucky's chew stick , isn't it ?",that's Lucky's chew stick isn't it ?,6,10,7,7,6,7,6,Liz/020403.cha,4015,28.1,in the car .,yeah . in the car .,oh . yeah . in the car .
10037,10037,MOT,Liz,15,"disgusting , is it ?",disgusting is it ?,3,4,5,5,5,5,3,Liz/020403.cha,4021,28.1,that's Lucky's chew stick isn't it ?,in the car . that's Lucky's chew stick isn't it ?,yeah . in the car . that's Lucky's chew stick isn't it ?
10038,10038,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,4027,28.1,disgusting is it ?,that's Lucky's chew stick isn't it ? disgusting is it ?,in the car . that's Lucky's chew stick isn't it ? disgusting is it ?
10039,10039,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,4043,28.1,yeah .,disgusting is it ? yeah .,that's Lucky's chew stick isn't it ? disgusting is it ? yeah .
10040,10040,MOT,Liz,15,"yeah we needta put them away for Anna in a bit , don't we ?",yeah we needta put them away for Anna in a bit don't we ?,13,15,16,16,17,16,13,Liz/020403.cha,4049,28.1,yeah .,yeah . yeah .,disgusting is it ? yeah . yeah .
10041,10041,MOT,Liz,15,it's a monkey .,it's a monkey .,3,4,4,4,5,4,3,Liz/020403.cha,4055,28.1,yeah we needta put them away for Anna in a bit don't we ?,yeah . yeah we needta put them away for Anna in a bit don't we ?,yeah . yeah . yeah we needta put them away for Anna in a bit don't we ?
10042,10042,MOT,Liz,15,curtains ?,curtains ?,1,1,2,2,2,2,1,Liz/020403.cha,4061,28.1,it's a monkey .,yeah we needta put them away for Anna in a bit don't we ? it's a monkey .,yeah . yeah we needta put them away for Anna in a bit don't we ? it's a monkey .
10043,10043,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,4070,28.1,curtains ?,it's a monkey . curtains ?,yeah we needta put them away for Anna in a bit don't we ? it's a monkey . curtains ?
10044,10044,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,4088,28.1,yeah .,curtains ? yeah .,it's a monkey . curtains ? yeah .
10045,10045,MOT,Liz,15,I don't think his legs go down .,I don't think his legs go down .,7,8,7,7,7,7,7,Liz/020403.cha,4094,28.1,yeah .,yeah . yeah .,curtains ? yeah . yeah .
10046,10046,MOT,Liz,15,no I think they just stay like that .,no I think they just stay like that .,8,8,8,9,10,8,8,Liz/020403.cha,4100,28.1,I don't think his legs go down .,yeah . I don't think his legs go down .,yeah . yeah . I don't think his legs go down .
10047,10047,MOT,Liz,15,"his arms go up and down , don't they ?",his arms go up and down don't they ?,8,10,8,8,9,8,8,Liz/020403.cha,4106,28.1,no I think they just stay like that .,I don't think his legs go down . no I think they just stay like that .,yeah . I don't think his legs go down . no I think they just stay like that .
10048,10048,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,4112,28.1,his arms go up and down don't they ?,no I think they just stay like that . his arms go up and down don't they ?,I don't think his legs go down . no I think they just stay like that . his arms go up and down don't they ?
10049,10049,MOT,Liz,15,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020403.cha,4118,28.1,yeah .,his arms go up and down don't they ? yeah .,no I think they just stay like that . his arms go up and down don't they ? yeah .
10050,10050,MOT,Liz,15,yeah the feet don't .,yeah the feet don't .,4,5,4,4,4,4,4,Liz/020403.cha,4124,28.1,yeah .,yeah . yeah .,his arms go up and down don't they ? yeah . yeah .
10051,10051,MOT,Liz,15,right .,right .,1,1,1,1,1,1,1,Liz/020403.cha,4127,28.1,yeah the feet don't .,yeah . yeah the feet don't .,yeah . yeah . yeah the feet don't .
10052,10052,MOT,Liz,15,no don't start throwing bricks thank_you .,no don't start throwing bricks thank_you .,7,8,8,8,8,8,7,Liz/020403.cha,4130,28.1,right .,yeah the feet don't . right .,yeah . yeah the feet don't . right .
10053,10053,MOT,Liz,15,no .,no .,1,1,1,1,1,1,1,Liz/020403.cha,4136,28.1,no don't start throwing bricks thank_you .,right . no don't start throwing bricks thank_you .,yeah the feet don't . right . no don't start throwing bricks thank_you .
10054,10054,MOT,Liz,15,no because they will hurt somebody and it might be you .,no because they will hurt somebody and it might be you .,11,11,15,16,16,15,11,Liz/020403.cha,4142,28.1,no .,no don't start throwing bricks thank_you . no .,right . no don't start throwing bricks thank_you . no .
10055,10055,MOT,Liz,15,stop it now .,stop it now .,3,3,3,3,3,3,3,Liz/020403.cha,4145,28.1,no because they will hurt somebody and it might be you .,no . no because they will hurt somebody and it might be you .,no don't start throwing bricks thank_you . no . no because they will hurt somebody and it might be you .
10056,10056,MOT,Liz,15,I think we'd better put the bricks away .,I think we'd better put the bricks away .,8,10,10,10,11,10,8,Liz/020403.cha,4148,28.1,stop it now .,no because they will hurt somebody and it might be you . stop it now .,no . no because they will hurt somebody and it might be you . stop it now .
10057,10057,MOT,Liz,15,"no , Liz .",no Liz .,2,3,2,2,2,2,2,Liz/020403.cha,4151,28.1,I think we'd better put the bricks away .,stop it now . I think we'd better put the bricks away .,no because they will hurt somebody and it might be you . stop it now . I think we'd better put the bricks away .
10058,10058,MOT,Liz,15,stop it now .,stop it now .,3,3,3,3,3,3,3,Liz/020403.cha,4154,28.1,no Liz .,I think we'd better put the bricks away . no Liz .,stop it now . I think we'd better put the bricks away . no Liz .
10059,10059,MOT,Liz,15,you have the panda and the car .,you have the panda and the car .,7,7,8,9,8,8,7,Liz/020403.cha,4163,28.1,stop it now .,no Liz . stop it now .,I think we'd better put the bricks away . no Liz . stop it now .
10060,10060,MOT,Liz,15,"stop it , Liz .",stop it Liz .,3,4,3,3,3,3,3,Liz/020403.cha,4175,28.1,you have the panda and the car .,stop it now . you have the panda and the car .,no Liz . stop it now . you have the panda and the car .
10061,10061,MOT,Liz,15,you are dressed sweetheart .,you are dressed sweetheart .,4,5,6,6,6,6,4,Liz/020403.cha,4187,28.1,stop it Liz .,you have the panda and the car . stop it Liz .,stop it now . you have the panda and the car . stop it Liz .
10062,10062,MOT,Liz,15,those are your clothes .,those are your clothes .,4,4,5,6,5,5,4,Liz/020403.cha,4190,28.1,you are dressed sweetheart .,stop it Liz . you are dressed sweetheart .,you have the panda and the car . stop it Liz . you are dressed sweetheart .
10063,10063,MOT,Liz,15,come here .,come here .,2,2,2,4,2,2,2,Liz/020403.cha,4199,28.1,those are your clothes .,you are dressed sweetheart . those are your clothes .,stop it Liz . you are dressed sweetheart . those are your clothes .
10064,10064,MOT,Liz,15,come here .,come here .,2,2,2,4,2,2,2,Liz/020403.cha,4202,28.1,come here .,those are your clothes . come here .,you are dressed sweetheart . those are your clothes . come here .
10065,10065,MOT,Liz,15,come here .,come here .,2,2,2,4,2,2,2,Liz/020403.cha,4205,28.1,come here .,come here . come here .,those are your clothes . come here . come here .
10066,10066,MOT,Liz,15,let's have a huggle@c &-eh ?,let's have a huggle ?,4,5,4,6,4,5,4,Liz/020403.cha,4208,28.1,come here .,come here . come here .,come here . come here . come here .
10067,10067,MOT,Liz,15,yeah that's nice .,yeah that's nice .,3,4,3,4,3,3,3,Liz/020403.cha,4211,28.1,let's have a huggle ?,come here . let's have a huggle ?,come here . come here . let's have a huggle ?
10068,10068,MOT,Liz,15,okay ?,okay ?,1,1,2,2,3,2,1,Liz/020403.cha,4214,28.1,yeah that's nice .,let's have a huggle ? yeah that's nice .,come here . let's have a huggle ? yeah that's nice .
10069,10069,MOT,Liz,15,is that better ?,is that better ?,3,3,4,4,4,4,3,Liz/020403.cha,4217,28.1,okay ?,yeah that's nice . okay ?,let's have a huggle ? yeah that's nice . okay ?
10070,10070,MOT,Liz,16,yes sit down first .,yes sit down first .,4,4,4,4,4,4,4,Liz/020410.cha,21,28.333,,,
10071,10071,MOT,Liz,16,don't jump .,don't jump .,2,3,2,2,2,2,2,Liz/020410.cha,24,28.333,yes sit down first .,yes sit down first .,yes sit down first .
10072,10072,MOT,Liz,16,sit down .,sit down .,2,2,2,2,2,2,2,Liz/020410.cha,27,28.333,don't jump .,yes sit down first . don't jump .,yes sit down first . don't jump .
10073,10073,MOT,Liz,16,and slide off .,and slide off .,3,3,3,4,3,3,3,Liz/020410.cha,30,28.333,sit down .,don't jump . sit down .,yes sit down first . don't jump . sit down .
10074,10074,MOT,Liz,16,that's right .,that's right .,2,3,2,2,2,2,2,Liz/020410.cha,33,28.333,and slide off .,sit down . and slide off .,don't jump . sit down . and slide off .
10075,10075,MOT,Liz,16,that's better .,that's better .,2,3,3,3,3,3,2,Liz/020410.cha,36,28.333,that's right .,and slide off . that's right .,sit down . and slide off . that's right .
10076,10076,MOT,Liz,16,"that's a_lot_of rocking , isn't it ?",that's a_lot_of rocking isn't it ?,7,8,8,8,8,8,7,Liz/020410.cha,39,28.333,that's better .,that's right . that's better .,and slide off . that's right . that's better .
10077,10077,MOT,Liz,16,&-eh ?,?,0,0,0,0,0,0,0,Liz/020410.cha,42,28.333,that's a_lot_of rocking isn't it ?,that's better . that's a_lot_of rocking isn't it ?,that's right . that's better . that's a_lot_of rocking isn't it ?
10078,10078,MOT,Liz,16,have a look what this rubbish was that came through the door .,have a look what this rubbish was that came through the door .,12,14,13,15,13,13,12,Liz/020410.cha,43,28.333,?,that's a_lot_of rocking isn't it ? ?,that's better . that's a_lot_of rocking isn't it ? ?
10079,10079,MOT,Liz,16,some rubbish .,some rubbish .,2,2,3,4,3,3,2,Liz/020410.cha,46,28.333,have a look what this rubbish was that came through the door .,? have a look what this rubbish was that came through the door .,that's a_lot_of rocking isn't it ? ? have a look what this rubbish was that came through the door .
10080,10080,MOT,Liz,16,yes .,yes .,1,1,1,1,1,1,1,Liz/020410.cha,52,28.333,some rubbish .,have a look what this rubbish was that came through the door . some rubbish .,? have a look what this rubbish was that came through the door . some rubbish .
10081,10081,MOT,Liz,16,you might needta drag it out a little bit .,you might needta drag it out a little bit .,9,9,10,11,10,11,9,Liz/020410.cha,55,28.333,yes .,some rubbish . yes .,have a look what this rubbish was that came through the door . some rubbish . yes .
10082,10082,MOT,Liz,16,can you manage ?,can you manage ?,3,3,4,5,4,4,3,Liz/020410.cha,67,28.333,you might needta drag it out a little bit .,yes . you might needta drag it out a little bit .,some rubbish . yes . you might needta drag it out a little bit .
10083,10083,MOT,Liz,16,pardon ?,pardon ?,1,1,2,2,2,2,1,Liz/020410.cha,91,28.333,can you manage ?,you might needta drag it out a little bit . can you manage ?,yes . you might needta drag it out a little bit . can you manage ?
10084,10084,MOT,Liz,16,Sasha ?,Sasha ?,1,1,2,2,2,2,1,Liz/020410.cha,97,28.333,pardon ?,can you manage ? pardon ?,you might needta drag it out a little bit . can you manage ? pardon ?
10085,10085,MOT,Liz,16,"well he's gone to school now so he's not at nursery any more , is he ?",well he's gone to school now so he's not at nursery any more is he ?,15,19,17,19,17,17,15,Liz/020410.cha,103,28.333,Sasha ?,pardon ? Sasha ?,can you manage ? pardon ? Sasha ?
10086,10086,MOT,Liz,16,pardon ?,pardon ?,1,1,2,2,2,2,1,Liz/020410.cha,109,28.333,well he's gone to school now so he's not at nursery any more is he ?,Sasha ? well he's gone to school now so he's not at nursery any more is he ?,pardon ? Sasha ? well he's gone to school now so he's not at nursery any more is he ?
10087,10087,MOT,Liz,16,me ?,me ?,1,1,1,1,1,1,1,Liz/020410.cha,115,28.333,pardon ?,well he's gone to school now so he's not at nursery any more is he ? pardon ?,Sasha ? well he's gone to school now so he's not at nursery any more is he ? pardon ?
10088,10088,MOT,Liz,16,I'm Mummy yeah .,I'm Mummy yeah .,3,4,4,4,4,4,3,Liz/020410.cha,124,28.333,me ?,pardon ? me ?,well he's gone to school now so he's not at nursery any more is he ? pardon ? me ?
10089,10089,MOT,Liz,16,are you waiting for me to tell you off ?,are you waiting for me to tell you off ?,9,9,10,10,10,10,9,Liz/020410.cha,127,28.333,I'm Mummy yeah .,me ? I'm Mummy yeah .,pardon ? me ? I'm Mummy yeah .
10090,10090,MOT,Liz,16,you're going to sit on it ?,you're going to sit on it ?,6,7,6,7,6,6,6,Liz/020410.cha,136,28.333,are you waiting for me to tell you off ?,I'm Mummy yeah . are you waiting for me to tell you off ?,me ? I'm Mummy yeah . are you waiting for me to tell you off ?
10091,10091,MOT,Liz,16,"that's better , isn't it ?",that's better isn't it ?,4,7,5,5,5,5,4,Liz/020410.cha,139,28.333,you're going to sit on it ?,are you waiting for me to tell you off ? you're going to sit on it ?,I'm Mummy yeah . are you waiting for me to tell you off ? you're going to sit on it ?
10092,10092,MOT,Liz,16,what do you wanna do Liz ?,what do you wanna do Liz ?,6,6,7,7,7,7,6,Liz/020410.cha,142,28.333,that's better isn't it ?,you're going to sit on it ? that's better isn't it ?,are you waiting for me to tell you off ? you're going to sit on it ? that's better isn't it ?
10093,10093,MOT,Liz,16,oh you're doing some cooking .,oh you're doing some cooking .,5,6,6,8,6,6,5,Liz/020410.cha,148,28.333,what do you wanna do Liz ?,that's better isn't it ? what do you wanna do Liz ?,you're going to sit on it ? that's better isn't it ? what do you wanna do Liz ?
10094,10094,MOT,Liz,16,I'll have fish fingers please .,I'll have fish fingers please .,5,6,6,8,6,6,5,Liz/020410.cha,151,28.333,oh you're doing some cooking .,what do you wanna do Liz ? oh you're doing some cooking .,that's better isn't it ? what do you wanna do Liz ? oh you're doing some cooking .
10095,10095,MOT,Liz,16,oh thank_you love .,oh thank_you love .,4,3,4,5,4,4,4,Liz/020410.cha,157,28.333,I'll have fish fingers please .,oh you're doing some cooking . I'll have fish fingers please .,what do you wanna do Liz ? oh you're doing some cooking . I'll have fish fingers please .
