utt_id,child_id,utterance,word_count,file,line_no
56781,rob,"I'll stop here , and you go for straight ahead .",9,rob.cha,10591
56782,rob,&~oo .,1,rob.cha,10594
56783,rob,don't do that !,3,rob.cha,10595
56784,rob,don't mess up mine !,4,rob.cha,10619
56785,rob,okay .,1,rob.cha,10623
56786,rob,"stops , no xxx to go .",5,rob.cha,10626
56787,rob,okay .,1,rob.cha,10633
56788,rob,&~rah !,1,rob.cha,10637
56789,rob,"&~rahow don't do that , you sucker !",6,rob.cha,10638
56790,rob,don't do that .,3,rob.cha,10644
56791,rob,haha [/] haha ow !,3,rob.cha,10648
56792,rob,ouch .,1,rob.cha,10651
56793,rob,"no , you don't .",3,rob.cha,10667
56794,rob,"mine , that's mine !",3,rob.cha,10676
56795,rob,"I had that , that's mine , don't !",6,rob.cha,10680
56796,rob,"that's mine , &~ae:h &~ae:ae .",6,rob.cha,10683
56797,rob,&-er (.) can I play ?,4,rob.cha,10690
56798,rob,no .,1,rob.cha,10701
56799,rob,"look mom , look .",3,rob.cha,10710
56800,rob,I want ham .,3,rob.cha,10721
56801,rob,ah: .,1,rob.cha,10724
56802,rob,"okay , with mustard and meat .",5,rob.cha,10730
56803,rob,I want a apple ju(ice) .,5,rob.cha,10736
56804,rob,"I want apple ju(ice) , apple juice or orange juice .",9,rob.cha,10740
56805,rob,my mother said I can have orange juice .,8,rob.cha,10743
56806,rob,I mean hey did the doctor say I can have orange juice now ?,13,rob.cha,10746
56807,rob,to [: until] next week ?,3,rob.cha,10753
56808,rob,why ?,1,rob.cha,10759
56809,rob,oh .,1,rob.cha,10765
56810,rob,but I had jello up in grandma's house .,8,rob.cha,10771
56811,rob,"(be)cause it , you said jello I can't have .",8,rob.cha,10777
56812,rob,jello ?,1,rob.cha,10783
56813,rob,thanks .,1,rob.cha,10789
56814,rob,"I'm hot , feel me .",4,rob.cha,10802
56815,rob,here's juice .,2,rob.cha,10815
56816,rob,"I want , don't put water in there !",7,rob.cha,10821
56817,rob,"don't put it , I want it the way it is (.) .",10,rob.cha,10824
56818,rob,want a sandwich &~g ?,4,rob.cha,10843
56819,rob,he said no fankyou [: thank_you] .,4,rob.cha,10849
56820,rob,I want something to eat .,5,rob.cha,10859
56821,rob,"on wheat , white bread .",4,rob.cha,10865
56822,rob,white (.) .,1,rob.cha,10868
56823,rob,"he , did the doctor say I can have marshmallows ?",9,rob.cha,10871
56824,rob,well will you buy some ?,5,rob.cha,10880
56825,rob,&-um .,1,rob.cha,10896
56826,rob,mhm .,1,rob.cha,10900
56827,rob,chocolate chips !,2,rob.cha,10906
56828,rob,you want me to have chocolate chips ?,7,rob.cha,10909
56829,rob,can I look +...,3,rob.cha,10912
56830,rob,I wanna look at what's on the back of it okay ?,11,rob.cha,10918
56831,rob,will you bring it down ?,5,rob.cha,10924
56832,rob,thanks ahhah .,2,rob.cha,10931
56833,rob,this the same thing Ma .,5,rob.cha,10934
56834,rob,mom +...,1,rob.cha,10937
56835,rob,why is it the same thing .,6,rob.cha,10943
56836,rob,as grandma's .,2,rob.cha,10949
56837,rob,"grandma has the same thing , Ma .",6,rob.cha,10952
56838,rob,yeah .,1,rob.cha,10967
56839,rob,turn it +...,2,rob.cha,10970
56840,rob,it's that .,2,rob.cha,10986
56841,rob,"she has that and she has that , and she has that (.) .",11,rob.cha,10990
56842,rob,"no , I says , I'm gonna tell you it .",8,rob.cha,10999
56843,rob,just wait a minute .,4,rob.cha,11002
56844,rob,I'm telling a secret .,4,rob.cha,11008
56845,rob,"it's not a secret , I mean .",6,rob.cha,11011
56846,rob,uhuh .,1,rob.cha,11017
56847,rob,I'm playing with Chris .,4,rob.cha,11023
56848,rob,saturday can I go to Chris' house ?,7,rob.cha,11026
56849,rob,"&~s , &~s after , after saturday ?",5,rob.cha,11035
56850,rob,but I made a date you (re)member ?,7,rob.cha,11044
56851,rob,why ?,1,rob.cha,11050
56852,rob,and after dat [: that] ?,3,rob.cha,11056
56853,rob,when I'm come +...,3,rob.cha,11059
56854,rob,after that you really mean to ?,6,rob.cha,11071
56855,rob,"Ma , it spilled (.) .",3,rob.cha,11075
56856,rob,"xxx dat [: that] guy's having da [: the] cookies all by himself , Ma .",10,rob.cha,11081
56857,rob,know dat [: that] ?,2,rob.cha,11084
56858,rob,uhhuh .,1,rob.cha,11090
56859,rob,"look , look look , Ma , see ?",5,rob.cha,11094
56860,rob,see that .,2,rob.cha,11097
56861,rob,"an , and na [: the] monsters wants some (.) .",6,rob.cha,11100
56862,rob,mhm .,1,rob.cha,11106
56863,rob,did you put mustard ?,4,rob.cha,11110
56864,rob,let me taste .,3,rob.cha,11113
56865,rob,where's the mustard ?,3,rob.cha,11119
56866,rob,I found it (.) .,3,rob.cha,11128
56867,rob,"mommy , you know what ?",4,rob.cha,11132
56868,rob,I'm gonna eat the whole thing Ma .,7,rob.cha,11135
56869,rob,I +...,1,rob.cha,11138
56870,rob,just like the cookie +...,4,rob.cha,11147
56871,rob,sick for weeks ?,3,rob.cha,11153
56872,rob,no .,1,rob.cha,11156
56873,rob,uhuh .,1,rob.cha,11162
56874,rob,you'll be sick for a week (be)cause I'll cough it on you .,12,rob.cha,11165
56875,rob,ow !,1,rob.cha,11171
56876,rob,"hey mommy , when you've finished this I'm cutting these out , and gluing dem [: them] .",13,rob.cha,11177
56877,rob,read it .,2,rob.cha,11186
56878,rob,no up here !,3,rob.cha,11192
56879,rob,where ?,1,rob.cha,11205
56880,rob,why ?,1,rob.cha,11232
56881,rob,I hope [//] are they sleeping over ?,6,rob.cha,11253
56882,rob,why ?,1,rob.cha,11257
56883,rob,can I have something to drink ?,6,rob.cha,11273
56884,rob,a little +...,2,rob.cha,11276
56885,rob,I have a little &~ins +...,5,rob.cha,11282
56886,rob,"okay mommy , &~bahlahmy the big &~forlahmy what is dat [: that] guy , now &~o , he , dat [: that] guy turned him upside down .",19,rob.cha,11300
56887,rob,right ?,1,rob.cha,11303
56888,rob,"&~s , see dat [: that] ?",3,rob.cha,11306
56889,rob,why ?,1,rob.cha,11318
56890,rob,how come he did it ?,5,rob.cha,11324
56891,rob,"and why did , why did he +...",6,rob.cha,11327
56892,rob,for what ?,2,rob.cha,11333
56893,rob,"no , you hafta read dis [: this] one first .",7,rob.cha,11339
56894,rob,"a , and what does &~d , and what does +...",8,rob.cha,11354
56895,rob,"and Morton Meek just says uhuh and he goes into a telephone booth , and when he comes out there's this big cookie man .",23,rob.cha,11357
56896,rob,and Morton Meek and the cookie man are sposta be the same people .,13,rob.cha,11360
56897,rob,"and , and what he do to , to the telephone ?",9,rob.cha,11363
56898,rob,what he do to dat [: that] guy ?,6,rob.cha,11369
56899,rob,turn him upside down .,4,rob.cha,11372
56900,rob,how come da [: the] big +...,4,rob.cha,11378
56901,rob,he won't give it to him .,6,rob.cha,11384
56902,rob,right .,1,rob.cha,11396
56903,rob,"and not dat [: that] big phony saying , didn't do it .",9,rob.cha,11402
56904,rob,"so if he , he did it to me , I'll frow [: throw] chocolate chip cookies on him .",15,rob.cha,11405
56905,rob,but he can't eat .,4,rob.cha,11411
56906,rob,how can he eat ?,4,rob.cha,11414
56907,rob,"yeah , but he , but how do you opens it .",9,rob.cha,11420
56908,rob,who ?,1,rob.cha,11426
56909,rob,phone ?,1,rob.cha,11432
56910,rob,"phones don't have mouths , they have tuskies .",7,rob.cha,11436
56911,rob,xxx .,1,rob.cha,11439
56912,rob,hunm: .,1,rob.cha,11443
56913,rob,"ouch , ouch (.) .",2,rob.cha,11456
56914,rob,what ?,1,rob.cha,11462
56915,rob,the big +...,2,rob.cha,11474
56916,rob,loft ?,1,rob.cha,11477
56917,rob,but I couldn't go up there because stevend [: Steven] was up there .,11,rob.cha,11483
56918,rob,no .,1,rob.cha,11492
56919,rob,"because I'm scare , (be)cause he said he'll kick me .",9,rob.cha,11498
56920,rob,"he can't [//] if I get up xxx my sneaker on , I jump on his back goes ouch , ouch , ouch .",19,rob.cha,11507
56921,rob,he did it before .,4,rob.cha,11513
56922,rob,no he hurt +...,3,rob.cha,11519
56923,rob,"and I can , and I , and I can xxx like that .",11,rob.cha,11525
56924,rob,"and I b_m on him , real b_m .",9,rob.cha,11529
56925,rob,"and say look , da [: the] xxx man xxx b_m on da [: the] shirt .",12,rob.cha,11532
56926,rob,well I'm gonna do it tomorrow .,6,rob.cha,11538
56927,rob,ah haha .,2,rob.cha,11544
56928,rob,uhuh .,1,rob.cha,11555
56929,rob,but what does that guy wanna do ?,7,rob.cha,11561
56930,rob,"that , big &~f dis [: this] what's his name again ?",8,rob.cha,11568
56931,rob,tell me his name biz [: because] I can't know .,8,rob.cha,11571
56932,rob,I don't know his name .,5,rob.cha,11574
56933,rob,"Mort Meek , and what does this &~fuy guy wanted to have ?",11,rob.cha,11580
56934,rob,"I , I'm gonna take a chocolate chip , and frow [: throw] it on his face .",13,rob.cha,11583
56935,rob,and what he'll +...,3,rob.cha,11586
56936,rob,"what he , what he'll [//] ah: I want it u:p !",10,rob.cha,11593
56937,rob,"it won't go up , you see (.) !",6,rob.cha,11596
56938,rob,&~brrring &~brrring .,2,rob.cha,11602
56939,rob,I can't +...,2,rob.cha,11607
56940,rob,"hey mommy , want some +...",4,rob.cha,11625
56941,rob,xxx .,1,rob.cha,11637
56942,rob,that's not real telephone .,4,rob.cha,11641
56943,rob,and nis [: this] one is .,4,rob.cha,11644
56944,rob,the loft ?,2,rob.cha,11653
56945,rob,right .,1,rob.cha,11662
56946,rob,"when the teacher was a &~s , when the , when the teacher was not there I sneaked on there and I came ah , and she didn't see me .",27,rob.cha,11668
56947,rob,I sneaked up dere [: there] and Steven was not up dere [: there] .,10,rob.cha,11671
56948,rob,five !,1,rob.cha,11695
56949,rob,we played cards .,3,rob.cha,11710
56950,rob,you hafta hit (th)em first then you take (th)em away .,10,rob.cha,11716
56951,rob,Asher did it .,3,rob.cha,11719
56952,rob,no !,1,rob.cha,11725
56953,rob,"you hafta &~tuh you hit (th)em on the hand and , and then you take (th)em away from in da [: the] middle , from in da [: the] middle dat's [: that's] the way you +...",28,rob.cha,11729
56954,rob,den you +...,2,rob.cha,11735
56955,rob,"mhm &~duh dust [: just] like you do to , with yours .",9,rob.cha,11741
56956,rob,same thing .,2,rob.cha,11744
56957,rob,"the same thing , you , you cracked it like you , Ma , you know .",12,rob.cha,11747
56958,rob,"ah , no you hafta take it away , den you , you put one on dere [: there] and den another and another and another and another like dat [: that] .",25,rob.cha,11759
56959,rob,"right , into the middle .",4,rob.cha,11765
56960,rob,Bernice .,1,rob.cha,11771
56961,rob,&~ju &~na &~maw (.) come on silly cat .,7,rob.cha,11777
56962,rob,he smelled my hand and he didn't stay with me (.) .,10,rob.cha,11781
56963,rob,come on you silly cat .,5,rob.cha,11784
56964,rob,come here xxx &~ee come here .,6,rob.cha,11787
56965,rob,I like you .,3,rob.cha,11800
56966,rob,&~oo yeah (.) open your .,4,rob.cha,11806
56967,rob,come on out (.) .,3,rob.cha,11810
56968,rob,"yeah (.) how many [//] the doctor's [//] bananas [//] the doctor said to me when I was , when I had two of them or three ?",22,rob.cha,11813
56969,rob,banana .,1,rob.cha,11816
56970,rob,two of them ?,3,rob.cha,11822
56971,rob,"oh , ah .",2,rob.cha,11828
56972,rob,right .,1,rob.cha,11834
56973,rob,and I have anuzur [: another] .,4,rob.cha,11837
56974,rob,I like this (.) .,3,rob.cha,11843
56975,rob,I wanna look where it was locked (.) .,7,rob.cha,11847
56976,rob,"taste this , tastes good .",4,rob.cha,11850
56977,rob,I like the taste of it .,6,rob.cha,11859
56978,rob,I throwed mine already away (.) .,5,rob.cha,11868
56979,rob,today you know what I did in school ?,8,rob.cha,11872
56980,rob,we don't have no rest time .,6,rob.cha,11875
56981,rob,no .,1,rob.cha,11881
56982,rob,we played for dust [: just] a hour or so .,8,rob.cha,11887
56983,rob,we played for a hour or so .,7,rob.cha,11893
56984,rob,I mean we played for a hour or so .,9,rob.cha,11899
56985,rob,we saw a lobster .,4,rob.cha,11908
56986,rob,"we bringed it [//] I told it where we bringed it , where da [: the] fish were .",14,rob.cha,11911
56987,rob,"and we saw a dead lobster , and when its swimmed@n in da [: the] ocean useta swim in da [: the] ocean where , in , in the east river when it was clean , and some +...",31,rob.cha,11914
56988,rob,"no , we went school !",4,rob.cha,11920
56989,rob,"someplace , some , and , you know where .",6,rob.cha,11924
56990,rob,"you know where , Ma ?",4,rob.cha,11927
56991,rob,"in a &~saw in the store , you silly goose .",9,rob.cha,11933
56992,rob,where +...,1,rob.cha,11936
56993,rob,"where , no , no when a it's in a store , where , where you buy meat and cookies , and &~s and &~as someplace , and &~j and I'll show you where we saw , we , we didn't , it was alive when we bought it .",40,rob.cha,11942
56994,rob,know dat [: that] ?,2,rob.cha,11945
56995,rob,"and then , and the other one , we came down from da [: the] roof , the &~pee [//] one people &~th , through it out , (be)cause it , it got , it da [: the] other , the small one .",30,rob.cha,11951
56996,rob,and dey [: they] were alive when we had (th)em in a bag (be)cause we didn't wanna go away .,17,rob.cha,11954
56997,rob,"yeah , <was no> [//] they're something different in [: from] lobsters .",8,rob.cha,11960
56998,rob,know ?,1,rob.cha,11963
56999,rob,"they , they have things just like lobsters have .",8,rob.cha,11966
57000,rob,&~a and one arem@c +...,5,rob.cha,11969
57001,rob,"yeah , crabs .",2,rob.cha,11975
57002,rob,"and one crabs are fell off , but dey [: they] grow another arm on .",12,rob.cha,11978
57003,rob,"&~d , dis [: this] dey [: they] da [: the] man +...",5,rob.cha,11984
57004,rob,"+, who bought (th)em from in the in there they , somebody take them up to here , and +...",16,rob.cha,11990
57005,rob,"but one are [: was] but da [: the] other one was dead when da [: the] other one , when he picked the one up , that one was +...",22,rob.cha,11996
57006,rob,"yeah , and dat [: that] one when you picked it was only da [: the] one left .",13,rob.cha,12002
57007,rob,only da [: the] one left .,4,rob.cha,12005
57008,rob,anuzah [: another] was +...,2,rob.cha,12011
57009,rob,"yeah he was dead , so you can touch him .",9,rob.cha,12017
57010,rob,"but , yeah , but dey [: they] growed da [: the] uzah [: other] one back dis [: this] dey [: they] growed da [: the] same thing back on , dey [: they] grow another arm back on .",23,rob.cha,12026
57011,rob,the teacher (be)cause da [: the] man told it to da [: the] teacher .,10,rob.cha,12032
57012,rob,"if , it came off , but you can't put your hand in there because , (be)cause he grows another one .",18,rob.cha,12035
57013,rob,he won't need the one +...,5,rob.cha,12038
57014,rob,he has the thing just like the lobster has .,9,rob.cha,12044
57015,rob,"right and before we bought it he , his arm was off , den [: then] when we [//] somebody touched it and pulled it out .",21,rob.cha,12050
57016,rob,"ah , but +...",2,rob.cha,12053
57017,rob,"somebody pulled it out and da [: the] lobster got , bit somebody with the other arm .",14,rob.cha,12059
57018,rob,and it really hurt .,4,rob.cha,12062
57019,rob,"but , but Bernice picked one up and turned , it upside down .",11,rob.cha,12068
57020,rob,and we saw what was underneath dere [: there] .,7,rob.cha,12072
57021,rob,then we took it in the bathroom and we washed him off .,12,rob.cha,12078
57022,rob,(be)cause we +...,2,rob.cha,12081
57023,rob,no .,1,rob.cha,12087
57024,rob,there +...,1,rob.cha,12090
57025,rob,we put it someplace else .,5,rob.cha,12096
57026,rob,"and , but dey [: they] put it in a box so it , grow on another arm , so +...",15,rob.cha,12099
57027,rob,"dey [: they] grow back on easy ways , because one broked [: broke] [* +ed] his arm off , and it , and it , only the bone left .",20,rob.cha,12114
57028,rob,"was in , in the rocks though .",6,rob.cha,12117
57029,rob,"but den [: then] sometimes , lobsters , when you , something happens to them , and no bone comes back on , but dis [: this] one +...",19,rob.cha,12120
57030,rob,what ?,1,rob.cha,12129
57031,rob,I did this all by myself .,6,rob.cha,12139
57032,rob,<&~ca I wanna> [//] don't do it (be)cause then I don't know which one goes into which .,16,rob.cha,12146
57033,rob,I wish it [//] when you took it out it was already put together .,13,rob.cha,12152
57034,rob,and it was already glued everytime you try to mess it up it's still glued .,15,rob.cha,12155
57035,rob,I wish it up .,4,rob.cha,12158
57036,rob,&~durn &~durn &~durn &~durn &~durn &~durn &~durn &~durn &~durn &~durn &~dur &~durn turn left so when this one start I make new ones .,23,rob.cha,12164
57037,rob,see ?,1,rob.cha,12168
57038,rob,but I took the whole thing .,6,rob.cha,12171
57039,rob,"this over here , I took that +...",6,rob.cha,12174
57040,rob,good .,1,rob.cha,12177
57041,rob,&~dur &~dur &~a:h xxx .,5,rob.cha,12180
57042,rob,know why a lobsters were alive ?,6,rob.cha,12181
57043,rob,and one bone was left on dis [: this] arm .,8,rob.cha,12188
57044,rob,"not the one , the big one , the little one .",9,rob.cha,12191
57045,rob,there was a little one also .,6,rob.cha,12194
57046,rob,"two of them , one was +...",5,rob.cha,12197
57047,rob,"yeah , dey [: they] were just like a lobster but dey [: they] were crabs .",11,rob.cha,12203
57048,rob,"but they have teeth are inside , inside .",7,rob.cha,12215
57049,rob,"yeah , but if you put your finger in there , they'll bite you .",12,rob.cha,12221
57050,rob,bite (th)em .,2,rob.cha,12230
57051,rob,yeah .,1,rob.cha,12236
57052,rob,oh that smells terrible .,4,rob.cha,12243
57053,rob,we saw +...,2,rob.cha,12246
57054,rob,"+, big star fishes .",3,rob.cha,12252
57055,rob,they're star fishes .,3,rob.cha,12255
57056,rob,<they wouldn't> [//] dey [: they] didn't hurt us .,6,rob.cha,12261
57057,rob,dey [: they] didn't have spikes to run .,6,rob.cha,12264
57058,rob,"we saw , you know where when we went on a bus , school bus , remember ?",14,rob.cha,12267
57059,rob,"remember that , those turtles ?",4,rob.cha,12273
57060,rob,I wanted a pick +...,4,rob.cha,12276
57061,rob,"+, where the thing pick up water .",6,rob.cha,12285
57062,rob,right ?,1,rob.cha,12288
57063,rob,remember when +...,2,rob.cha,12291
57064,rob,right .,1,rob.cha,12297
57065,rob,it was in dirty water .,5,rob.cha,12300
57066,rob,and it had sticks [: sixteen] sixteen feet .,6,rob.cha,12306
57067,rob,how many feet did it have ?,6,rob.cha,12309
57068,rob,or seventeen or eighteen or nine +...,6,rob.cha,12315
57069,rob,or seven feet or eight feet .,6,rob.cha,12321
57070,rob,"one , two , three , four , five , six , seven , eight , nine , ten , eleven , twelve , thirteen , fourteen , fifteen , sixteen seventeen , eighteen nine , nine feet , (be)cause I was , know what was +...",27,rob.cha,12327
57071,rob,right .,1,rob.cha,12333
57072,rob,but I was afraid it might be dropped in xxx it might hurt you .,14,rob.cha,12336
57073,rob,right .,1,rob.cha,12339
57074,rob,but somebody picked it up and it didn't hurt dem [: them] .,10,rob.cha,12348
57075,rob,"right , Lucy , but it didn't hurt her right ?",8,rob.cha,12354
57076,rob,right .,1,rob.cha,12363
57077,rob,why ?,1,rob.cha,12369
57078,rob,dey [: they] don't hurt you .,4,rob.cha,12375
57079,rob,"they won't hurt you , Ma ?",5,rob.cha,12382
57080,rob,"no that lobster was , that was the lobster , that was , useta be alive somebody killed it .",16,rob.cha,12388
57081,rob,and it +...,2,rob.cha,12391
57082,rob,right .,1,rob.cha,12397
57083,rob,how come ?,2,rob.cha,12400
57084,rob,but they only +...,3,rob.cha,12409
57085,rob,"+, had the same thing , even these has the same thing (th)at we saw on tv .",15,rob.cha,12415
57086,rob,"has the &~s , it has , big things like a , a real lobster has , the same thing .",16,rob.cha,12418
57087,rob,"no it was in the store , it was not a toy , it was the real thing .",16,rob.cha,12424
57088,rob,"if you pick him up he won't hurt you (be)cause he's not , he's dead , somebody killed him , for sure .",19,rob.cha,12433
57089,rob,wid [: with] a gun or something .,5,rob.cha,12439
57090,rob,why ?,1,rob.cha,12445
57091,rob,"and when you keep (th)em , they stay in there for ever , dust [: just] +...",12,rob.cha,12451
57092,rob,"but &~crae , &~crae we didn't +...",5,rob.cha,12457
57093,rob,"yeah , where , yeah every , &~de &~de Debbie said each partner hold a hand +...",13,rob.cha,12463
57094,rob,"+, and I holded [: held] not Chris's hand , Steven's hand .",8,rob.cha,12466
57095,rob,"yes , den [: then] I got out_of Steven's hand .",8,rob.cha,12475
57096,rob,"I don't know why , he make , he &~m he let go of me .",13,rob.cha,12481
57097,rob,"I can't , I couldn't .",4,rob.cha,12487
57098,rob,"because he &~pu he pushed me , when we were out .",10,rob.cha,12493
57099,rob,and I pushed him .,4,rob.cha,12499
57100,rob,I sneaked on him .,4,rob.cha,12502
57101,rob,when he was looking dis [: this] +...,5,rob.cha,12508
57102,rob,"he , I , and he was looking dis [: this] way .",8,rob.cha,12514
57103,rob,"he , he , and when he was looking this way +...",9,rob.cha,12520
57104,rob,"I , I beat him on his backside .",7,rob.cha,12526
57105,rob,"ouch , ouch he said .",4,rob.cha,12532
57106,rob,yeah .,1,rob.cha,12538
57107,rob,no he was crying .,4,rob.cha,12544
57108,rob,know what he did back to me ?,7,rob.cha,12551
57109,rob,"he bite me , and I was , and I kicked him backwards , when he did +...",14,rob.cha,12554
57110,rob,"he , I , when he was in the street and he bit me I , I roll him in the street , and he stayed there forever .",24,rob.cha,12560
57111,rob,every car ran over him .,5,rob.cha,12563
57112,rob,uhuh that's real .,3,rob.cha,12575
57113,rob,no .,1,rob.cha,12581
57114,rob,he's alive every day .,4,rob.cha,12587
57115,rob,don't slap .,2,rob.cha,12594
57116,rob,how come you laughed (.) ?,4,rob.cha,12603
57117,rob,haha [/] haha .,2,rob.cha,12612
57118,rob,"that's silly , don't .",3,rob.cha,12615
57119,rob,but I said I want [//] know what ?,7,rob.cha,12621
57120,rob,the lobster was awive [: alive] last year +...,6,rob.cha,12624
57121,rob,I got xxx &~di &~di &~di &~di &~di &~di &~k:k .,11,rob.cha,12627
57122,rob,"&~ksh &~tka &~tka , &~ksh &~tka .",5,rob.cha,12631
57123,rob,"okay , very slowly .",3,rob.cha,12634
57124,rob,has xxx police .,3,rob.cha,12638
57125,rob,&~ar:r &~ar:r xxx .,5,rob.cha,12641
57126,rob,xxx I better hide someplace where the policeman can't reach .,10,rob.cha,12642
57127,rob,"so he drops into the shoes , he can't see me .",10,rob.cha,12646
57128,rob,"now where can that guy go , I don't wanna xxx .",10,rob.cha,12649
57129,rob,"yesterday I said , I dropped this .",6,rob.cha,12652
57130,rob,see what happened (.) ?,3,rob.cha,12655
57131,rob,it's popped too much .,4,rob.cha,12658
57132,rob,my daddy sees the xxx put it away .,8,rob.cha,12661
57133,rob,but xxx nope .,3,rob.cha,12664
57134,rob,I got a xxx .,4,rob.cha,12667
57135,rob,momm:y (.) .,2,rob.cha,12671
57136,rob,I hafta make a pee_pee .,6,rob.cha,12675
57137,rob,mommy I hafta make a pee_pee .,7,rob.cha,12678
57138,rob,how come ?,2,rob.cha,12688
57139,rob,how come it has two pockets here ?,7,rob.cha,12697
57140,rob,"some of daddy's shirts , two pockets ?",6,rob.cha,12706
57141,rob,"but I can't , it's very long .",6,rob.cha,12712
57142,rob,really hold it tight .,4,rob.cha,12725
57143,rob,"mommy , know what Peter and the wolf did ?",8,rob.cha,12731
57144,rob,"Peter , that bird helped him , goes around in a circle .",10,rob.cha,12735
57145,rob,"then then Peter , he put that down that see .",9,rob.cha,12738
57146,rob,"then he tossed , to his tail .",6,rob.cha,12741
57147,rob,know that mom ?,3,rob.cha,12744
57148,rob,"yeah , and +...",2,rob.cha,12750
57149,rob,"den [: then] it , da [: the] wolf it , da [: the] was hurting the wolf's tail .",11,rob.cha,12759
57150,rob,"but he was trying , but den [: then] know what dey [: they] did ?",10,rob.cha,12765
57151,rob,"then he said , don't shoot , let's bring him to the zoo .",11,rob.cha,12768
57152,rob,how come +...,2,rob.cha,12777
57153,rob,how come ?,2,rob.cha,12783
57154,rob,&~au &~au .,2,rob.cha,12789
57155,rob,"oh my darling , oh my darling , oh my darling Clementine .",10,rob.cha,12797
57156,rob,"gonna sing , now I forgot , xxx .",6,rob.cha,12801
57157,rob,now mommy ?,2,rob.cha,12804
57158,rob,okay .,1,rob.cha,12810
57159,rob,(be)cause it might break .,4,rob.cha,12819
57160,rob,&-um .,1,rob.cha,12828
57161,rob,now how come you hafta do this ?,7,rob.cha,12829
57162,rob,I'm getting tired .,3,rob.cha,12835
57163,rob,that's hot water .,3,rob.cha,12847
57164,rob,hot !,1,rob.cha,12850
57165,rob,cold water .,2,rob.cha,12857
57166,rob,thank_you (.) .,2,rob.cha,12860
57167,rob,mow I'll take this .,4,rob.cha,12863
57168,rob,I have soap .,3,rob.cha,12866
57169,rob,mommy xxx .,2,rob.cha,12869
57170,rob,&~ow &~wow see ?,3,rob.cha,12872
57171,rob,oh .,1,rob.cha,12876
57172,rob,&~ow &~wow .,2,rob.cha,12879
57173,rob,it's still warm .,3,rob.cha,12880
57174,rob,"dry (.) xxx oh , oh you have the xxx .",8,rob.cha,12883
57175,rob,xxx it's moved .,3,rob.cha,12886
57176,rob,I need some .,3,rob.cha,12889
57177,rob,what is this ?,3,rob.cha,12892
57178,rob,xxx is it .,3,rob.cha,12895
57179,rob,xxx know what happens .,4,rob.cha,12898
57180,rob,it worked .,2,rob.cha,12901
57181,rob,but there's no place to sit .,6,rob.cha,12904
57182,rob,xxx I know this will work .,6,rob.cha,12907
57183,rob,xxx it's okay .,3,rob.cha,12910
57184,rob,"xxx let , let's put these (.) over (.) .",6,rob.cha,12913
57185,rob,xxx oh no .,3,rob.cha,12916
57186,rob,he won't hurt me because I'm super strong .,8,rob.cha,12919
57187,rob,"come on man , fight like a man .",7,rob.cha,12922
57188,rob,"&~pshu dere [: there] &~de &~de &~ti &~ti &~tsh , &~ti &~de &~de how can I get down ?",15,rob.cha,12925
57189,rob,you just jump down you'll still be good .,8,rob.cha,12928
57190,rob,down !,1,rob.cha,12931
57191,rob,that thing xxx .,3,rob.cha,12934
57192,rob,"hey , we're still , why did you xxx .",7,rob.cha,12937
57193,rob,"there , we're right side up .",5,rob.cha,12940
57194,rob,"now , now .",2,rob.cha,12943
57195,rob,"super strong , di:g .",4,rob.cha,12946
57196,rob,think it's &~psh .,3,rob.cha,12949
57197,rob,okay put something .,3,rob.cha,12952
57198,rob,"okay we'll be this [//] you'll be the &~bae be [//] I'll be , I'll be da [: the] &~bae .",15,rob.cha,12955
57199,rob,this will be xxx .,4,rob.cha,12958
57200,rob,let me see .,3,rob.cha,12961
57201,rob,good are you a good boy ?,6,rob.cha,12964
57202,rob,did you have fun at school today ?,7,rob.cha,12967
57203,rob,so am I .,3,rob.cha,12970
57204,rob,where's Eddie ?,2,rob.cha,12973
57205,rob,"he went to work , after you left .",7,rob.cha,12976
57206,rob,oh .,1,rob.cha,12979
57207,rob,where's daddy ?,2,rob.cha,12982
57208,rob,where's daddy ?,2,rob.cha,12986
57209,rob,okay daddy ?,2,rob.cha,12989
57210,rob,daddy ?,1,rob.cha,12992
57211,rob,I'm a little boy so I can ride it .,9,rob.cha,12995
57212,rob,everybody can ride xxx .,4,rob.cha,12998
57213,rob,now xxx all the little boys .,6,rob.cha,13001
57214,rob,I can ride on you .,5,rob.cha,13004
57215,rob,daddy ?,1,rob.cha,13007
57216,rob,"now , I go , to go xxx there .",7,rob.cha,13010
57217,rob,"xxx hafta get , okay , it's xxx charge .",7,rob.cha,13013
57218,rob,&~oo go .,2,rob.cha,13016
57219,rob,"hey , do you wanna join me ?",6,rob.cha,13019
57220,rob,"ah , no .",2,rob.cha,13022
57221,rob,"I'm gonna go in here if you , if you wanna see me , just don't come in , that's all .",18,rob.cha,13025
57222,rob,xxx okay (.) ?,2,rob.cha,13028
57223,rob,now I'm xxx you know xxx .,6,rob.cha,13031
57224,rob,"hey , you know (.) +...",3,rob.cha,13034
57225,rob,"I wanna play with , I'm playing .",6,rob.cha,13038
57226,rob,"now I'm just , just trying to do something , and I'll be , and I'll be right there .",16,rob.cha,13044
57227,rob,"alright , Ma (.) ?",2,rob.cha,13047
57228,rob,mommy here's what I was looking .,6,rob.cha,13050
57229,rob,know what's in here ?,4,rob.cha,13053
57230,rob,&~tae &~dae .,2,rob.cha,13056
